"Player","Born","minAge","MP","Starts","Min","Full90s","G","A","NPG","PK","G90","NPG90","A90","NPG+A90","Over27"
"Tommaso Pobega",1999,21,43,34,2756,30.7,10,1,10,0,0.3265602322206096,0.3265602322206096,0.03265602322206096,0.35921625544267055,""
"Tommaso Rocchi",1977,24,323,269,23531,261.5,102,36,95,7,0.390123666652501,0.3633504738430156,0.13769070587735327,0.5010411797203689,""
"Tommaso Vailatti",1986,21,16,7,677,7.5,2,0,2,0,0.2658788774002954,0.2658788774002954,0,0.2658788774002954,""
"Tommie van der Leegte",1977,28,45,44,3820,42.5,0,1,0,0,0,0,0.023560209424083774,0.023560209424083774,"*"
"Tommy Bechmann",1981,22,78,34,3871,43.1,10,3,10,0,0.23249806251614571,0.23249806251614571,0.06974941875484371,0.30224748127098944,""
"Tommy Berntsen",1973,26,3,3,177,2,0,0,0,0,0,0,0,0,""
"Tommy Black",1979,19,1,0,5,0.1,0,0,0,0,0,0,0,0,""
"Tommy Elphick",1987,27,12,11,1013,11.3,1,0,1,0,0.08884501480750247,0.08884501480750247,0,0.08884501480750247,"*"
"Tommy Goodwin",1979,19,1,1,90,1,0,0,0,0,0,0,0,0,""
"Tommy Johnson",1971,23,58,38,3729,41.4,13,6,13,0,0.3137570394207562,0.3137570394207562,0.14481094127111827,0.4585679806918745,""
"Tommy Larsen",1973,27,80,79,6849,76.1,1,10,1,0,0.013140604467805518,0.013140604467805518,0.1314060446780552,0.1445466491458607,"*"
"Tommy Miller",1979,22,30,27,2331,25.9,3,2,3,0,0.11583011583011582,0.11583011583011582,0.07722007722007722,0.19305019305019305,""
"Tommy Mooney",1971,27,13,8,843,9.4,2,1,2,0,0.21352313167259787,0.21352313167259787,0.10676156583629894,0.3202846975088968,"*"
"Tommy Smith",1980,19,87,61,5449,60.5,6,7,6,0,0.09910075243163882,0.09910075243163882,0.11561754450357864,0.21471829693521746,""
"Tommy Smith",1992,25,39,34,3045,33.9,0,1,0,0,0,0,0.02955665024630542,0.02955665024630542,""
"Tommy Widdrington",1971,20,72,66,5632,62.6,3,3,3,0,0.047940340909090905,0.047940340909090905,0.047940340909090905,0.09588068181818181,""
"Tommy Wright",1963,29,8,7,694,7.7,0,0,0,0,0,0,0,0,"*"
"Tommy Wright",1966,26,36,34,3044,33.8,5,8,5,0,0.1478318002628121,0.1478318002628121,0.23653088042049936,0.3843626806833115,""
"Tommy Wright",1984,16,1,0,5,0.1,0,0,0,0,0,0,0,0,""
"Tomoaki Makino",1987,23,8,1,254,2.8,0,0,0,0,0,0,0,0,""
"Tonči Žilić",1975,24,1,0,45,0.5,0,0,0,0,0,0,0,0,""
"Tongo Doumbia",1989,19,142,111,10049,111.6,10,7,10,0,0.08956115036322022,0.08956115036322022,0.06269280525425415,0.15225395561747437,""
"Toni",1985,22,1,0,63,0.7,0,0,0,0,0,0,0,0,""
"Toni Brogno",1973,27,29,16,1475,16.4,8,1,7,1,0.488135593220339,0.4271186440677966,0.061016949152542375,0.48813559322033895,"*"
"Toni Calvo",1987,23,3,0,29,0.3,0,0,0,0,0,0,0,0,""
"Toni Doblas",1980,23,96,93,8335,92.5,0,0,0,0,0,0,0,0,""
"Toni Dovale",1990,22,26,11,1264,14,0,2,0,0,0,0,0.14240506329113925,0.14240506329113925,""
"Toni González",1982,21,14,8,785,8.7,0,0,0,0,0,0,0,0,""
"Toni Jiménez",1970,27,74,74,6660,74,0,0,0,0,0,0,0,0,"*"
"Toni Kallio",1978,29,4,2,222,2.5,0,0,0,0,0,0,0,0,"*"
"Toni Kroos",1990,17,406,351,30696,341,42,91,42,0,0.12314308053166537,0.12314308053166537,0.2668100078186083,0.38995308835027365,""
"Toni Lato",1997,18,61,36,3334,37.1,2,3,2,0,0.05398920215956808,0.05398920215956808,0.08098380323935213,0.1349730053989202,""
"Toni Leistner",1990,28,13,11,1012,11.2,0,0,0,0,0,0,0,0,"*"
"Toni Mičevski",1970,30,16,12,943,10.5,2,1,2,0,0.19088016967126195,0.19088016967126195,0.09544008483563098,0.2863202545068929,"*"
"Toni Moral",1981,26,36,21,1835,20.4,2,1,2,0,0.09809264305177112,0.09809264305177112,0.04904632152588556,0.14713896457765668,""
"Toni Moya",1998,19,25,15,1220,13.5,0,1,0,0,0,0,0.07377049180327869,0.07377049180327869,""
"Toni Muñoz",1982,22,1,0,9,0.1,0,0,0,0,0,0,0,0,""
"Toni Prats",1971,26,220,219,19744,219.4,2,0,2,0,0.009116693679092382,0.009116693679092382,0,0.009116693679092382,""
"Toni Šunjić",1988,26,26,19,1604,17.8,1,0,1,0,0.05610972568578553,0.05610972568578553,0,0.05610972568578553,""
"Toni Velamazán",1977,21,153,103,9313,103.5,22,6,21,1,0.21260603457532481,0.20294212391281008,0.057983463975088585,0.26092558788789866,""
"Toni Villa",1995,23,70,49,4085,45.400000000000006,4,3,4,0,0.08812729498164015,0.08812729498164015,0.06609547123623011,0.15422276621787026,""
"Tonino Martino",1969,30,9,5,453,5,0,0,0,0,0,0,0,0,"*"
"Tonino Sorrentino",1985,19,5,0,121,1.3,1,0,1,0,0.743801652892562,0.743801652892562,0,0.743801652892562,""
"Tonny Vilhena",1995,18,5,4,257,2.9,1,0,1,0,0.35019455252918286,0.35019455252918286,0,0.35019455252918286,""
"Toño",1979,24,241,240,21123,234.7,0,0,0,0,0,0,0,0,""
"Toño",1989,24,114,106,9292,103.3,2,10,2,0,0.019371502367628066,0.019371502367628066,0.09685751183814034,0.11622901420576841,""
"Toño Ramírez",1986,30,4,3,316,3.5,0,0,0,0,0,0,0,0,"*"
"Tony Adams",1966,25,255,252,22458,249.5,12,9,12,0,0.04808976756612343,0.04808976756612343,0.036067325674592574,0.084157093240716,""
"Tony Caig",1974,26,1,0,45,0.5,0,0,0,0,0,0,0,0,""
"Tony Cascarino",1962,29,59,48,4438,49.3,21,5,16,5,0.42586750788643535,0.32447048219918884,0.10139702568724651,0.42586750788643535,"*"
"Tony Coton",1961,31,103,103,9215,102.4,0,0,0,0,0,0,0,0,"*"
"Tony Cottee",1965,27,219,193,16983,188.6,78,11,76,2,0.4133545310015898,0.4027556968733439,0.05829358770535241,0.4610492845786963,"*"
"Tony Daley",1967,24,40,27,2604,28.9,3,4,3,0,0.10368663594470046,0.10368663594470046,0.1382488479262673,0.24193548387096775,""
"Tony Dobson",1969,23,18,14,1244,13.8,0,1,0,0,0,0,0.07234726688102894,0.07234726688102894,""
"Tony Dorigo",1965,26,174,167,14678,163.1,3,10,1,2,0.01839487668619703,0.006131625562065676,0.06131625562065677,0.06744788118272245,""
"Tony Folan",1978,18,1,0,16,0.2,0,0,0,0,0,0,0,0,""
"Tony Gale",1959,33,47,46,4077,45.3,0,0,0,0,0,0,0,0,"*"
"Tony Grant",1974,19,71,48,4288,47.8,2,6,2,0,0.041977611940298504,0.041977611940298504,0.1259328358208955,0.16791044776119401,""
"Tony Heurtebis",1975,24,138,135,12213,135.7,0,0,0,0,0,0,0,0,""
"Tony Hibbert",1981,19,262,239,21169,235.2,0,8,0,0,0,0,0.03401199867731116,0.03401199867731116,""
"Tony Jantschke",1990,18,235,199,17828,198,5,7,5,0,0.025241193628000896,0.025241193628000896,0.03533767107920126,0.060578864707202154,""
"Tony Mauricio",1994,26,26,2,502,5.6,0,4,0,0,0,0,0.7171314741035857,0.7171314741035857,""
"Tony McMahon",1986,18,30,28,2291,25.5,0,1,0,0,0,0,0.039284155390659097,0.039284155390659097,""
"Tony Popovic",1973,31,23,21,1841,20.5,2,1,2,0,0.0977729494839761,0.0977729494839761,0.04888647474198805,0.14665942422596415,"*"
"Tony Roberts",1969,22,80,80,7162,79.6,0,1,0,0,0,0,0.012566322256352973,0.012566322256352973,""
"Tony Sanneh",1971,28,72,59,5192,57.7,5,2,5,0,0.08667180277349769,0.08667180277349769,0.03466872110939908,0.12134052388289676,"*"
"Tony Sheridan",1974,17,9,5,424,4.7,0,0,0,0,0,0,0,0,""
"Tony Sorin",1973,27,3,0,52,0.6,0,0,0,0,0,0,0,0,"*"
"Tony Sylva",1975,24,158,154,13955,155.1,0,0,0,0,0,0,0,0,""
"Tony Thomas",1971,26,8,6,494,5.5,0,3,0,0,0,0,0.5465587044534413,0.5465587044534413,""
"Tony Vairelles",1973,26,161,111,10485,116.6,34,12,29,5,0.2918454935622318,0.24892703862660942,0.10300429184549358,0.351931330472103,""
"Tony Vaughan",1975,18,10,10,842,9.4,0,0,0,0,0,0,0,0,""
"Tony Vidmar",1970,32,12,9,893,9.9,0,0,0,0,0,0,0,0,"*"
"Tony Warner",1974,31,21,19,1756,19.5,0,0,0,0,0,0,0,0,"*"
"Tony Witter",1964,28,1,1,90,1,0,0,0,0,0,0,0,0,"*"
"Tony Yeboah",1966,28,89,80,7015,78,35,11,35,0,0.4490377761938703,0.4490377761938703,0.14112615823235922,0.5901639344262295,"*"
"Tope Obadeyi",1989,18,3,0,45,0.5,0,0,0,0,0,0,0,0,""
"Toralf Konetzke",1972,28,10,0,261,2.9,1,1,1,0,0.3448275862068965,0.3448275862068965,0.3448275862068965,0.689655172413793,"*"
"Torben Hoffmann",1974,24,111,96,8746,97.2,1,2,0,1,0.010290418477018065,0,0.02058083695403613,0.02058083695403613,""
"Torben Müsel",1999,20,2,0,6,0.1,0,0,0,0,0,0,0,0,""
"Torben Piechnik",1963,29,17,16,1387,15.4,0,0,0,0,0,0,0,0,"*"
"Tore André Flo",1973,24,203,129,12550,139.5,51,15,51,0,0.36573705179282867,0.36573705179282867,0.10756972111553784,0.47330677290836654,""
"Tore Pedersen",1969,23,21,16,1560,17.3,0,1,0,0,0,0,0.057692307692307696,0.057692307692307696,""
"Tore Reginiussen",1986,23,1,0,19,0.2,0,0,0,0,0,0,0,0,""
"Torge Hollmann",1982,22,1,0,7,0.1,0,0,0,0,0,0,0,0,""
"Torjus Hansén",1973,28,31,30,2661,29.6,0,1,0,0,0,0,0.033821871476888386,0.033821871476888386,"*"
"Törles Knöll",1997,19,17,2,388,4.3,1,0,1,0,0.23195876288659795,0.23195876288659795,0,0.23195876288659795,""
"Torsten Frings",1976,22,335,323,28293,314.3,44,39,32,12,0.13996394867988549,0.10179196267628035,0.12405895451171668,0.22585091718799705,""
"Torsten Kracht",1967,31,64,64,5706,63.4,2,2,2,0,0.03154574132492114,0.03154574132492114,0.03154574132492114,0.06309148264984228,"*"
"Torsten Mattuschka",1980,21,4,1,82,0.9,0,0,0,0,0,0,0,0,""
"Torsten Oehrl",1986,22,55,29,2931,32.6,7,3,6,1,0.21494370522006143,0.1842374616171955,0.09211873080859775,0.27635619242579323,""
"Torsten Reuter",1982,19,22,12,1334,14.9,0,0,0,0,0,0,0,0,""
"Torsten Wohlert",1965,33,29,29,2515,27.9,1,1,1,0,0.03578528827037773,0.03578528827037773,0.03578528827037773,0.07157057654075547,"*"
"Tosin Adarabioyo",1997,22,33,33,2953,32.8,0,0,0,0,0,0,0,0,""
"Tosin Dosunmu",1980,26,11,1,224,2.5,1,1,1,0,0.40178571428571425,0.40178571428571425,0.40178571428571425,0.8035714285714285,""
"Tote",1978,19,88,60,5380,59.699999999999996,11,10,11,0,0.18401486988847585,0.18401486988847585,0.16728624535315983,0.35130111524163565,""
"Toti Gomes",1999,18,2,2,180,2,0,0,0,0,0,0,0,0,""
"Traianos Dellas",1976,25,52,43,3927,43.7,2,1,2,0,0.045836516424751714,0.045836516424751714,0.022918258212375857,0.06875477463712756,""
"Tranquillo Barnetta",1985,19,260,199,17301,192.2,29,41,29,0,0.15085833188833014,0.15085833188833014,0.2132824692214323,0.36414080110976244,""
"Trent Alexander-Arnold",1998,17,152,139,12451,138.5,10,43,10,0,0.07228335073488074,0.07228335073488074,0.3108184081599872,0.3831017588948679,""
"Trent Sainsbury",1992,24,1,0,20,0.2,0,0,0,0,0,0,0,0,""
"Tressor Moreno",1979,21,38,30,2518,28,2,6,2,0,0.07148530579825257,0.07148530579825257,0.21445591739475775,0.2859412231930103,""
"Trevoh Chalobah",1999,21,43,35,3146,35,4,2,4,0,0.11443102352193261,0.11443102352193261,0.05721551176096631,0.17164653528289892,""
"Trevor Benjamin",1979,21,36,13,1380,15.399999999999999,1,1,1,0,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.13043478260869565,""
"Trevor Challis",1975,19,11,10,938,10.4,0,0,0,0,0,0,0,0,""
"Trevor Francis",1954,38,6,1,124,1.4000000000000001,0,0,0,0,0,0,0,0,"*"
"Trevor Morley",1961,32,56,49,4633,51.5,13,6,11,2,0.2525361536801209,0.21368443772933304,0.11655514785236348,0.3302395855816965,"*"
"Trevor Sinclair",1973,20,361,339,30192,335.5,51,45,50,1,0.15202702702702703,0.14904610492845788,0.1341414944356121,0.28318759936407,""
"Trézéguet",1994,24,56,32,3127,34.8,8,2,8,0,0.23025263831148066,0.23025263831148066,0.057563159577870164,0.2878157978893508,""
"Tripy Makonda",1990,18,24,16,1608,17.9,0,1,0,0,0,0,0.055970149253731345,0.055970149253731345,""
"Tristan Dingomé",1991,26,67,53,4294,47.7,3,8,3,0,0.06287843502561714,0.06287843502561714,0.16767582673497905,0.23055426176059618,""
"Trond Andersen",1975,24,36,35,3091,34.3,0,3,0,0,0,0,0.08735037204788094,0.08735037204788094,""
"Trond Egil Soltvedt",1967,30,87,67,6115,68,5,10,5,0,0.07358953393295176,0.07358953393295176,0.1471790678659035,0.22076860179885527,"*"
"Trond Fredrik Ludvigsen",1982,19,2,0,9,0.1,0,0,0,0,0,0,0,0,""
"Tropi",1995,19,2,0,6,0,0,0,0,0,0,0,0,0,""
"Troy Deeney",1988,27,165,141,12874,143.1,47,20,29,18,0.3285692092589716,0.202734192947025,0.13981668479105172,0.3425508777380767,"*"
"Troy Parrott",2002,17,2,0,7,0.1,0,0,0,0,0,0,0,0,""
"Tsanko Tsvetanov",1970,30,5,4,352,3.9,0,0,0,0,0,0,0,0,"*"
"Tsepo Masilela",1985,26,13,11,1004,11.2,0,0,0,0,0,0,0,0,""
"Tugay Kerimoğlu",1970,30,233,183,16355,181.8,11,14,11,0,0.06053194741669215,0.06053194741669215,0.07704066034851727,0.1375726077652094,"*"
"Túlio de Melo",1985,20,178,92,9122,101.4,40,7,35,5,0.394650295987722,0.34531900898925677,0.06906380179785135,0.41438281078710815,""
"Tunay Torun",1990,18,56,30,2556,28.400000000000002,6,3,6,0,0.2112676056338028,0.2112676056338028,0.1056338028169014,0.31690140845070425,""
"Tuncay Şanlı",1982,25,131,81,7501,83.4,20,10,20,0,0.23996800426609785,0.23996800426609785,0.11998400213304893,0.35995200639914676,""
"Tuni",1982,20,106,61,5276,58.7,4,2,4,0,0.06823351023502654,0.06823351023502654,0.03411675511751327,0.1023502653525398,""
"Tuta",1974,24,18,6,748,8.3,3,0,3,0,0.36096256684491984,0.36096256684491984,0,0.36096256684491984,""
"Tuta",1999,21,35,32,2863,31.799999999999997,2,0,2,0,0.06287111421585749,0.06287111421585749,0,0.06287111421585749,""
"Txema Alonso",1971,27,59,48,4268,47.4,0,0,0,0,0,0,0,0,"*"
"Txema Añibarro",1979,35,15,12,1146,12.7,0,0,0,0,0,0,0,0,"*"
"Txiki",1977,25,26,13,1100,12.2,0,1,0,0,0,0,0.08181818181818182,0.08181818181818182,""
"Txomin Arrotegi",1980,18,1,0,9,0.1,0,0,0,0,0,0,0,0,""
"Txomin Nagore",1974,23,151,138,12015,133.4,4,11,3,1,0.0299625468164794,0.02247191011235955,0.08239700374531835,0.1048689138576779,""
"Txus Serrano",1973,33,2,1,120,1.3,0,0,0,0,0,0,0,0,"*"
"Ty Gooden",1972,20,4,3,228,2.5,0,1,0,0,0,0,0.39473684210526316,0.39473684210526316,""
"Tyias Browning",1994,20,7,3,331,3.5999999999999996,0,0,0,0,0,0,0,0,""
"Tyler Adams",1999,19,69,49,4607,51.2,1,4,1,0,0.019535489472541783,0.019535489472541783,0.07814195789016713,0.09767744736270892,""
"Tyler Blackett",1994,20,11,6,654,7.3,0,0,0,0,0,0,0,0,""
"Tyler Morton",2002,18,2,1,66,0.7,0,0,0,0,0,0,0,0,""
"Tyler Onyango",2003,18,3,0,28,0.3,0,0,0,0,0,0,0,0,""
"Tyler Roberts",1999,16,50,21,2330,25.900000000000002,2,3,2,0,0.07725321888412016,0.07725321888412016,0.11587982832618027,0.19313304721030045,""
"Tyreke Johnson",1998,19,1,0,1,0,0,0,0,0,0,0,0,0,""
"Tyrese Campbell",1999,17,4,0,79,0.9,0,0,0,0,0,0,0,0,""
"Tyrese Francois",2000,20,1,0,15,0.2,0,0,0,0,0,0,0,0,""
"Tyrick Mitchell",1999,19,50,48,4325,48.1,1,3,1,0,0.020809248554913295,0.020809248554913295,0.06242774566473988,0.08323699421965318,""
"Tyron Tormin",2001,19,3,0,21,0.2,0,0,0,0,0,0,0,0,""
"Tyrone Mears",1983,23,73,68,6050,67.2,1,5,1,0,0.014876033057851241,0.014876033057851241,0.0743801652892562,0.08925619834710743,""
"Tyrone Mings",1993,22,109,101,8976,99.6,5,6,5,0,0.05013368983957219,0.05013368983957219,0.06016042780748663,0.11029411764705882,""
"Tyronne",1991,25,3,0,44,0.5,0,0,0,0,0,0,0,0,""
"Tyronne Ebuehi",1995,18,14,9,857,9.5,0,0,0,0,0,0,0,0,""
"Uche Henry Agbo",1995,18,44,36,3015,33.5,0,0,0,0,0,0,0,0,""
"Uffe Bech",1993,22,13,8,702,7.8,1,1,1,0,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.25641025641025644,""
"Ugo Ehiogu",1972,19,355,341,30287,336.5,19,11,19,0,0.05645986726978571,0.05645986726978571,0.032687291577244364,0.08914715884703008,""
"Ugo Gabrieli",1989,22,2,1,148,1.6,0,0,0,0,0,0,0,0,""
"Uğur İnceman",1981,20,20,16,1276,14.2,1,0,1,0,0.07053291536050156,0.07053291536050156,0,0.07053291536050156,""
"Ulf Kirsten",1965,33,91,84,6593,73.3,40,10,34,6,0.5460336720764447,0.464128621264978,0.13650841801911118,0.6006370392840892,"*"
"Uliano Courville",1978,21,2,0,15,0.2,0,0,0,0,0,0,0,0,""
"Ulick Lupede",1984,19,3,2,184,2,0,0,0,0,0,0,0,0,""
"Ulises de la Cruz",1974,28,103,78,7398,82.2,2,10,2,0,0.024330900243309004,0.024330900243309004,0.12165450121654502,0.14598540145985403,"*"
"Ulisses Garcia",1996,19,19,11,1034,11.5,0,2,0,0,0,0,0.17408123791102514,0.17408123791102514,""
"Ulrich Le Pen",1974,27,183,157,13029,144.7,23,22,18,5,0.15887635275155423,0.12433801519686852,0.1519686852406171,0.2763067004374856,"*"
"Ulrich Ramé",1972,26,350,348,30902,343.4,0,0,0,0,0,0,0,0,""
"Ulrich van Gobbel",1971,25,27,25,2185,24.299999999999997,1,1,1,0,0.041189931350114416,0.041189931350114416,0.041189931350114416,0.08237986270022883,""
"Umar Sadiq",1997,18,16,6,649,7.2,2,1,2,0,0.27734976887519264,0.27734976887519264,0.13867488443759632,0.41602465331278893,""
"Umberto Del Core",1979,26,11,2,231,2.6,0,0,0,0,0,0,0,0,""
"Ümit Davala",1973,28,43,36,3002,33.300000000000004,0,1,0,0,0,0,0.029980013324450366,0.029980013324450366,"*"
"Ümit Korkmaz",1985,22,37,20,1924,21.4,3,4,3,0,0.14033264033264034,0.14033264033264034,0.18711018711018712,0.3274428274428275,""
"Ümit Özat",1976,31,3,3,209,2.3,0,0,0,0,0,0,0,0,"*"
"Umut Bozok",1996,21,30,14,1296,14.399999999999999,2,3,2,0,0.1388888888888889,0.1388888888888889,0.20833333333333331,0.3472222222222222,""
"Umut Bulut",1983,28,31,17,1715,19.1,5,0,5,0,0.26239067055393583,0.26239067055393583,0,0.26239067055393583,"*"
"Unai Alba",1978,32,2,1,101,1.1,0,0,0,0,0,0,0,0,"*"
"Unai Albizua",1989,24,4,0,55,0.6,0,0,0,0,0,0,0,0,""
"Unai Arietaleanizbeaskoa",1999,21,4,0,47,0.5,0,0,0,0,0,0,0,0,""
"Unai Bustinza",1992,22,102,95,8232,91.5,2,3,2,0,0.021865889212827987,0.021865889212827987,0.03279883381924198,0.05466472303206997,""
"Unai Dufur",1999,21,2,2,152,1.7,0,0,0,0,0,0,0,0,""
"Unai Expósito",1980,19,83,73,6721,74.6,0,3,0,0,0,0,0.04017259336408273,0.04017259336408273,""
"Unai García",1992,20,63,53,4923,54.7,1,0,1,0,0.018281535648994516,0.018281535648994516,0,0.018281535648994516,""
"Unai López",1995,18,119,73,6222,69.1,6,4,6,0,0.08678881388621022,0.08678881388621022,0.057859209257473475,0.1446480231436837,""
"Unai Núñez",1997,20,98,89,8218,91.3,2,1,2,0,0.02190313944998783,0.02190313944998783,0.010951569724993915,0.03285470917498175,""
"Unai Simón",1997,21,100,100,8931,99.2,0,0,0,0,0,0,0,0,""
"Unai Vencedor Paris",2000,18,51,40,3382,37.599999999999994,0,0,0,0,0,0,0,0,""
"Unai Vergara",1977,23,75,68,5925,65.8,5,2,5,0,0.0759493670886076,0.0759493670886076,0.030379746835443037,0.10632911392405063,""
"Ünal Alpuğan",1973,25,27,18,1624,18,0,2,0,0,0,0,0.11083743842364532,0.11083743842364532,""
"Ünal Demirkıran",1979,20,2,0,22,0.2,0,0,0,0,0,0,0,0,""
"Urbano Santos",1975,25,7,7,554,6.2,0,1,0,0,0,0,0.1624548736462094,0.1624548736462094,""
"Urby Emanuelson",1986,24,110,60,6216,69.10000000000001,4,13,4,0,0.05791505791505791,0.05791505791505791,0.18822393822393824,0.24613899613899615,""
"Uri Santos",1986,21,1,0,11,0.1,0,0,0,0,0,0,0,0,""
"Urko Arroyo",1987,18,2,1,51,0.6,0,0,0,0,0,0,0,0,""
"Urko González",2001,19,2,1,47,0.5,0,0,0,0,0,0,0,0,""
"Urko Vera",1987,23,5,0,101,1.1,1,0,1,0,0.8910891089108911,0.8910891089108911,0,0.8910891089108911,""
"Uroš Ćosić",1992,19,43,37,3413,37.9,0,0,0,0,0,0,0,0,""
"Uroš Đurđević",1994,21,14,5,477,5.3,2,1,2,0,0.37735849056603776,0.37735849056603776,0.18867924528301888,0.5660377358490567,""
"Uroš Račić",1998,22,48,32,2858,31.8,1,1,1,0,0.031490552834149754,0.031490552834149754,0.031490552834149754,0.06298110566829951,""
"Uroš Spajić",1993,20,63,60,5153,57.199999999999996,0,1,0,0,0,0,0.017465554046186688,0.017465554046186688,""
"Ustaritz",1983,22,93,81,7123,79.2,1,1,1,0,0.012635125649305069,0.012635125649305069,0.012635125649305069,0.025270251298610137,""
"Uwe Bindewald",1968,30,55,40,3602,40,0,0,0,0,0,0,0,0,"*"
"Uwe Ehlers",1975,24,63,36,3790,42.1,0,1,0,0,0,0,0.023746701846965697,0.023746701846965697,""
"Uwe Gospodarek",1973,25,15,14,1275,14.2,0,0,0,0,0,0,0,0,""
"Uwe Grauer",1970,29,16,11,1013,11.3,0,0,0,0,0,0,0,0,"*"
"Uwe Hünemeier",1986,19,54,47,4269,47.4,3,2,2,1,0.06324666198172874,0.0421644413211525,0.0421644413211525,0.084328882642305,""
"Uwe Kamps",1964,39,1,0,10,0.1,0,0,0,0,0,0,0,0,"*"
"Uwe Möhrle",1979,22,123,117,10597,117.7,5,1,5,0,0.0424648485420402,0.0424648485420402,0.00849296970840804,0.050957818250448234,""
"Uwe Rösler",1968,24,103,84,7462,83,29,9,28,1,0.3497721790404717,0.33771106941838647,0.10854998659876709,0.44626105601715355,""
"Uwe Schneider",1971,27,7,1,308,3.4,0,1,0,0,0,0,0.29220779220779225,0.29220779220779225,"*"
"Uwe Spies",1967,32,22,15,1281,14.2,2,1,2,0,0.1405152224824356,0.1405152224824356,0.0702576112412178,0.21077283372365338,"*"
"Václav Drobný",1980,21,42,39,3490,38.8,0,1,0,0,0,0,0.025787965616045842,0.025787965616045842,""
"Václav Kadlec",1992,21,30,17,1570,17.4,6,3,6,0,0.34394904458598724,0.34394904458598724,0.17197452229299362,0.5159235668789809,""
"Václav Koloušek",1976,22,8,4,394,4.4,1,1,1,0,0.22842639593908629,0.22842639593908629,0.22842639593908629,0.45685279187817257,""
"Václav Pilař",1988,24,6,5,308,3.4,0,0,0,0,0,0,0,0,""
"Václav Svěrkoš",1983,19,134,86,7818,86.8,27,6,21,6,0.3108211818879509,0.2417498081350729,0.06907137375287797,0.3108211818879509,""
"Vadim Demidov",1986,23,53,48,4315,48,0,2,0,0,0,0,0.04171494785631518,0.04171494785631518,""
"Vadis Odjidja-Ofoe",1989,18,12,3,289,3.2,0,2,0,0,0,0,0.6228373702422145,0.6228373702422145,""
"Vaggelis Nastos",1980,22,7,6,530,5.9,0,0,0,0,0,0,0,0,""
"Vágner",1973,27,89,53,5064,56.3,6,1,6,0,0.1066350710900474,0.1066350710900474,0.017772511848341232,0.12440758293838863,"*"
"Vagner Gonçalves",1996,21,33,11,1161,12.899999999999999,4,1,2,2,0.31007751937984496,0.15503875968992248,0.07751937984496124,0.23255813953488372,""
"Vágner Love",1984,31,12,9,782,8.7,4,0,4,0,0.4603580562659847,0.4603580562659847,0,0.4603580562659847,"*"
"Vahid Hashemian",1976,23,208,102,10656,118.3,38,19,38,0,0.32094594594594594,0.32094594594594594,0.16047297297297297,0.4814189189189189,""
"Vahid Selimović",1997,20,13,12,1056,11.7,0,0,0,0,0,0,0,0,""
"Valdet Rama",1987,21,46,14,1689,18.7,1,1,1,0,0.05328596802841918,0.05328596802841918,0.05328596802841918,0.10657193605683836,""
"Valdo",1981,20,258,201,17975,199.6,34,33,34,0,0.1702364394993046,0.1702364394993046,0.16522948539638388,0.3354659248956885,""
"Valentin Antov",2000,19,5,2,232,2.6,0,0,0,0,0,0,0,0,""
"Valentin Belon",1995,19,6,5,518,5.8,0,0,0,0,0,0,0,0,""
"Valentin Eysseric",1992,20,208,135,12591,139.9,24,20,19,5,0.17155110793423875,0.13581129378127235,0.14295925661186562,0.278770550393138,""
"Valentin Lavigne",1994,20,21,5,621,6.9,3,1,3,0,0.43478260869565216,0.43478260869565216,0.14492753623188406,0.5797101449275363,""
"Valentin Mihaila",2000,20,18,4,727,8.1,3,0,3,0,0.37138927097661617,0.37138927097661617,0,0.37138927097661617,""
"Valentin Năstase",1974,29,45,39,3662,40.7,0,1,0,0,0,0,0.024576734025122882,0.024576734025122882,"*"
"Valentin Roberge",1987,26,21,19,1671,18.5,0,1,0,0,0,0,0.05385996409335727,0.05385996409335727,""
"Valentin Rongier",1994,19,188,163,14151,157.2,9,16,8,1,0.057239771040915835,0.050879796480814074,0.10175959296162815,0.1526393894424422,""
"Valentin Rosier",1996,19,57,50,4511,50.099999999999994,0,7,0,0,0,0,0.13965861228109067,0.13965861228109067,""
